Watching for file changes with StatReloader
[06/Jun/2026 03:08:05] "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
[06/Jun/2026 03:08:05] "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
[06/Jun/2026 03:08:05] "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
[06/Jun/2026 03:08:28] "GET /api/dashboard-stats/ HTTP/1.1" 200 568
[06/Jun/2026 03:08:28] "GET /api/dashboard-stats/ HTTP/1.1" 200 568
[06/Jun/2026 03:08:29] "GET /api/tables/ HTTP/1.1" 200 721
[06/Jun/2026 03:08:29] "GET /api/tables/ HTTP/1.1" 200 721
[06/Jun/2026 03:08:29] "GET /api/orders/?active=true HTTP/1.1" 200 350
[06/Jun/2026 03:08:29] "GET /api/orders/?active=true HTTP/1.1" 200 350
[06/Jun/2026 03:08:30] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:08:30] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:08:30] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:08:30] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:08:30] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:08:30] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:08:31] "GET /api/orders/?active=true HTTP/1.1" 200 350
[06/Jun/2026 03:08:31] "GET /api/orders/?active=true HTTP/1.1" 200 350
[06/Jun/2026 03:08:31] "GET /api/categories/ HTTP/1.1" 200 226
[06/Jun/2026 03:08:31] "GET /api/categories/ HTTP/1.1" 200 226
[06/Jun/2026 03:08:31] "GET /api/menu-items/ HTTP/1.1" 200 2557
[06/Jun/2026 03:08:31] "GET /api/menu-items/ HTTP/1.1" 200 2557
[06/Jun/2026 03:08:41] "OPTIONS /api/menu-items/18/ HTTP/1.1" 200 0
[06/Jun/2026 03:08:42] "PUT /api/menu-items/18/ HTTP/1.1" 200 254
[06/Jun/2026 03:08:42] "PUT /api/menu-items/18/ HTTP/1.1" 200 262
[06/Jun/2026 03:08:42] "GET /api/menu-items/ HTTP/1.1" 200 2637
[06/Jun/2026 03:08:44] "GET /api/menu-items/ HTTP/1.1" 200 2637
[06/Jun/2026 03:08:45] "GET /media/menu_images/genisletilmis_katlan%C4%B1r_1_hXWgbAE.jpeg HTTP/1.1" 200 122124
[06/Jun/2026 03:08:49] "GET /api/dashboard-stats/ HTTP/1.1" 200 568
[06/Jun/2026 03:08:49] "GET /api/dashboard-stats/ HTTP/1.1" 200 568
[06/Jun/2026 03:09:18] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:09:18] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:09:18] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:09:18] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:09:18] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:09:18] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:09:19] "GET /api/tables/ HTTP/1.1" 200 721
[06/Jun/2026 03:09:19] "GET /api/tables/ HTTP/1.1" 200 721
[06/Jun/2026 03:09:19] "GET /api/orders/?active=true HTTP/1.1" 200 350
[06/Jun/2026 03:09:19] "GET /api/orders/?active=true HTTP/1.1" 200 350
[06/Jun/2026 03:09:19] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:09:19] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:09:19] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:09:19] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:09:19] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:09:19] "GET /api/orders/ HTTP/1.1" 200 28479
